record_id,insect_id,plant_name,plant_family,observation_type,plant_part,life_stage,reference,notes
2918,species-4812,ヨブスマソウ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2919,species-4817,モンパノキ,ムラサキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2920,species-4820,モンパノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2921,species-4820,ハナイバナ,以上ムラサキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2922,species-4821,タヌキマメ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2923,species-4822,ヤナギ類,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2924,species-4822,オオバコ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2925,species-4822,クガイソウ,以上オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2926,species-4822,タンポポ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2927,species-4823,不明,アマ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2928,species-4823,タンポポ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2929,species-4823,アキノキリンソウ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2930,species-4823,スイバ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2931,species-4823,シロツメクサ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2932,species-4824,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2933,species-4824,タンポポ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2934,species-4825,キバナシャクナゲの花,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2935,species-4825,チシマフガザクラ,以上ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2936,species-4826,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2937,species-4826,タンポポ類,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2938,species-4827,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2939,species-4827,ギシギシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2940,species-4827,イタドリ,以上タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2941,species-4827,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2942,species-4828,ヨーロッパでは,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2943,species-4828,ヤナギラン,アカバナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2944,species-4828,タンポポ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2945,species-4829,。クワ,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2946,species-4829,スグリ,スグリ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2947,species-4829,不明,アサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2948,species-4829,ニワトコ,レンプクソウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2949,species-4829,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2950,species-4830,キンギンボク,スイカズラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2951,species-4832,スイバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2952,species-4832,ギシギシ,以上タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2953,species-4833,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2954,species-4833,タンポポ,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2955,species-4834,アヤメ,アヤメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2956,species-4834,オニシモツケ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2957,species-4834,シャクヤク,ボタン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2958,species-4834,ノリウツギ,アジサイ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2959,species-4834,クサソテツ,コウヤワラビ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2960,species-4836,ヤマノイモ,ヤマノイモ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2961,species-4836,ヤブカラシ,ブドウ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2962,species-4837,不明,ネギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2963,species-4837,ダイズ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2964,species-4837,トウモロコシ,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2965,species-4837,ミソハギ,ミソハギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2966,species-4838,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2967,species-4838,カキノキ,カキノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2968,species-4838,ヤナギ類,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2969,species-4838,サクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2970,species-4838,リンゴ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2971,species-4838,クリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2972,species-4838,コナラ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2973,species-4838,スズカケノキ,スズカケノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2974,species-4838,ユリノキ,モクレン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2975,species-4839,スイバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2976,species-4839,イタドリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2977,species-4839,ギシギシ,以上タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2978,species-4839,タンポポ類,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2979,species-4840,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2980,species-4840,ミズキ,ミズキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2981,species-4841,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2982,species-4841,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2983,species-4843,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2984,species-4843,ケヤキ,ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2985,species-4843,サクラ類,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2986,species-4844,ホウビガンジュ,ツルシダ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2987,species-4846,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2988,species-4847,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2989,species-4848,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2990,species-4849,各種の草本で飼育できる。クワ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2991,species-4849,イチジク,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2992,species-4849,ギシギシ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2993,species-4849,イタドリ,以上タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2994,species-4849,クズ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2995,species-4849,シロツメクサ,以上マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2996,species-4849,オオバコ,オオバコ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2997,species-4849,ヨモギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2998,species-4849,タンポポ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
2999,species-4849,ノゲシ,以上キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3000,species-4849,キャベツ,アブラナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3001,species-4852,クヌギ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3002,species-4852,アベマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3003,species-4852,コナラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3004,species-4852,アラカシ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3005,species-4852,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3006,species-4853,。シャシャンボ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3007,species-4853,ニワウルシ,ニガキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3008,species-4853,アベマキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3009,species-4853,アラカシ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3010,species-4853,ミカン,ミカン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3011,species-4853,イタドリ,タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3012,species-4853,トウグミ,グミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3013,species-4853,サクラ,バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3014,species-4853,シソ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3015,species-4853,モチノキ科,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3016,species-4853,カエデ,ムクロジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3017,species-4854,サクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3018,species-4854,モモ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3019,species-4854,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3020,species-4854,クヌギ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3021,species-4855,不明,クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3022,species-4855,クリ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3023,species-4855,コナラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3024,species-4855,アラカシ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3025,species-4856,ウワバミソウ,イラクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3026,species-4857,タンポポ類,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3027,species-4857,シロツメクサ,マメ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3028,species-4857,スイバ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3029,species-4857,ギシギシ,以上タデ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3030,species-4857,スギナ,トクサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3031,species-4859,オニグルミ,クルミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3032,species-4859,ハコネウツギ,スイカズラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3033,species-4859,シロタエギク,キク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3034,species-4859,不明,イネ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3035,species-4860,オオバイヌビワ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3036,species-4860,コウトウイヌビワ,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3037,species-4861,ガジュマル,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3038,species-4861,アコウ,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3039,species-4862,ガジュマル,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3040,species-4862,イヌビワ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3041,species-4862,ホソバムクイスビワ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3042,species-4862,オオイタビ,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3043,species-4863,イチジク,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3044,species-4863,ガジュマル,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3045,species-4863,イヌビワ,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3046,species-4864,ガジュマル,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3047,species-4864,オオバイヌビワ,以上クワ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3048,species-4873,オニグルミ,クルミ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3049,species-4874,モモタマナ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3050,species-4874,シクンシ,以上シクンシ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3051,species-4874,オオバナサルスベリ,ミソハギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3052,species-4877,ヒデリコ,カヤツリグサ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3053,species-4880,イスノキ,マンサク科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3054,species-4882,ミズナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3055,species-4882,カバノキ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3056,species-4882,キイチゴ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3057,species-4883,ナラ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3058,species-4883,シデクマ,カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3059,species-4883,シナノキ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3060,species-4883,サクラ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3061,species-4884,フサザクラ,フサザクラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3062,species-4884,リョウブ,リョウブ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3063,species-4884,ドウダンツツジ,ツツジ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3064,species-4891,メヒルギ,ヒルギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3065,species-4892,オヒルギ,ヒルギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3066,species-4893,カシワ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3067,species-4907,クリ,ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3068,species-4909,ノボタン,ノボタン科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3069,species-4910,サルスベリ,ミソハギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3070,species-4926,各種のコナラ属,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3071,species-4926,クリ,以上ブナ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3072,species-4926,サクラ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3073,species-4926,リンゴ,以上バラ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3074,species-4928,ドロヤナギの上から蛹が得られているので,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3075,species-4928,おそらくドロヤナギ,ヤナギ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3076,species-4929,ヤハズハンノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3077,species-4929,ヤマハンノキ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3078,species-4929,ダケカンバ,以上カバノキ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3079,species-4930,ハルニレ,,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
3080,species-4930,ケヤキ,以上ニレ科,野外（国内）,葉,幼虫,日本産蛾類標準図鑑2,
